timens,GPSnumSat,GPScoord0,GPScoord1,GPSaltitude,GPSspeedms,GPSgroundcourse,loopIteration,axisP0,axisP1,axisP2,axisI0,axisI1,axisI2,axisD0,axisD1,axisD2,rcCommand0,rcCommand1,rcCommand2,rcCommand3,vbatLatestV,rssi,gyroADC0,gyroADC1,gyroADC2,accSmooth0,accSmooth1,accSmooth2,motor0,motor1,motor2,motor3,flightModeFlagsflags,stateFlagsflags,failsafePhaseflags,rxSignalReceived,rxFlightChannelsValid,acceleration_G
0D00:00:56.714477000,19,1.329386,103.7861,27,4.61,197.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.009518875
0D00:00:56.914549000,19,1.329371,103.7861,28,6.76,197.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1378682
0D00:00:57.114914000,19,1.329352,103.7861,28,9.96,192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2034287
0D00:00:57.395034000,19,1.329329,103.7861,29,11.92,184.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3403701
0D00:00:57.515538000,19,1.329304,103.7861,29,13.59,173.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1669367
0D00:00:57.715652000,19,1.329284,103.7861,30,14.53,153.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2963972
0D00:00:57.905867000,19,1.32927,103.7861,31,15.9,127.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3082995
0D00:00:58.096111000,18,1.32927,103.7861,31,17.41,110.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3376298
0D00:00:58.116439000,18,1.329261,103.7862,32,17.41,110.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0360765
0D00:00:58.396591000,18,1.329256,103.7862,33,19.09,100.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5451684
0D00:00:58.497003000,19,1.329256,103.7862,33,20.9,95.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2139257
0D00:00:58.516763000,19,1.329252,103.7862,35,20.9,95.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04209827
0D00:00:58.717439000,19,1.329248,103.7863,36,22.63,94.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4629254
0D00:00:58.917401000,19,1.329246,103.7863,37,26.09,93.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5318052
0D00:00:59.117992000,19,1.329244,103.7864,38,30.75,92.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6287638
0D00:00:59.398062000,19,1.329243,103.7865,40,34.9,90.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9963754
0D00:00:59.518283000,19,1.329242,103.7865,41,38.64,90.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.473531
0D00:00:59.718924000,19,1.32924,103.7866,43,43.29,90.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8853974
0D00:00:59.919201000,19,1.329236,103.7867,44,52.2,91.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.065694
0D00:01:00.119468000,19,1.329233,103.7868,46,58.1,91.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.186087
0D00:01:00.399376000,19,1.32923,103.7869,48,61.85,91.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.764761
0D00:01:00.519580000,19,1.329225,103.787,50,58.69,92.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.719141
0D00:01:00.719720000,19,1.32922,103.7871,52,55.92,92.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.140859
0D00:01:00.909667000,18,1.32922,103.7871,52,51.81,92.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.003176
0D00:01:00.929957000,18,1.329215,103.7872,54,51.81,92.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1071585
0D00:01:01.119681000,18,1.32921,103.7873,57,48.57,93.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9393369
0D00:01:01.400146000,18,1.329204,103.7874,59,46.35,93.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.325133
0D00:01:01.520315000,18,1.329197,103.7875,61,44.76,94.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.548294
0D00:01:01.720109000,18,1.329187,103.7875,63,43.34,95.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8826781
0D00:01:01.898412000,19,1.329187,103.7875,63,41.5,100.5,41872,-4,0,19,-8,-8,12,-6,-1,0,54,-12,-58,1368,2.003,1002,39,-7,-38,-5004,-4048,1388,850,758,625,814,,,,1,1,0.7542889
0D00:01:01.918730000,19,1.329168,103.7876,65,41.5,100.5,41912,0,0,12,-8,-8,13,-2,-2,0,62,-10,-60,1368,2.003,1002,40,-6,-37,-5162,-4375,1575,819,755,653,820,,,,1,1,0.0859528
0D00:01:02.098621000,18,1.329168,103.7876,65,39.69,110,42264,0,-1,19,-17,-11,22,0,-1,0,82,-3,-58,1368,2.012,1002,54,0,-38,-4557,-6221,2772,862,744,594,846,,,,1,1,0.7278159
0D00:01:02.118927000,18,1.329138,103.7877,67,39.69,110,42304,-5,-1,9,-18,-12,23,-3,3,0,82,-3,-58,1368,2.012,1002,58,-1,-35,-4458,-6628,2839,871,771,608,797,,,,1,1,0.08215547
0D00:01:02.298617000,17,1.329138,103.7877,67,37.49,121.5,42656,2,1,-4,-17,-14,27,0,3,0,88,0,-58,1368,2.003,1012,55,-2,-30,-3443,-8477,3972,824,763,659,800,,,,1,1,0.6867052
0D00:01:02.400454000,17,1.329097,103.7877,69,37.49,121.5,42856,1,-2,-11,-14,-14,26,1,-1,0,91,0,-60,1368,2.003,992,57,2,-29,-3058,-9098,4329,781,794,663,809,,,,1,1,0.3891814
0D00:01:02.518677000,17,1.329048,103.7878,70,35.69,135.5,43088,2,0,0,-14,-17,24,-1,1,0,104,1,-61,1368,2.012,992,65,1,-34,-2928,-10265,4167,813,770,641,823,,,,1,1,0.43011
0D00:01:02.698283000,16,1.329048,103.7878,70,33.63,149.4,43440,0,4,-2,-11,-15,19,-8,-1,0,135,19,-65,1368,2.012,992,90,8,-35,-1775,-11333,6084,816,799,650,783,,,,1,1,0.6157135
0D00:01:02.718951000,16,1.328993,103.7878,71,33.63,149.4,43480,2,2,-16,-11,-14,18,2,0,0,137,20,-65,1368,2.012,992,89,11,-30,-1575,-11322,6104,756,799,716,777,,,,1,1,0.07085269
0D00:01:02.918765000,16,1.328936,103.7878,73,32.68,162.4,43872,4,3,-10,-4,-10,7,-2,-1,0,151,29,-78,1368,2.003,992,98,15,-39,-939,-11819,8028,741,795,746,766,,,,1,1,0.6656393
0D00:01:03.118563000,16,1.328878,103.7878,76,32.35,175.8,44264,4,-1,-17,16,-4,-4,-6,-7,0,161,28,-85,1386,2.003,992,105,20,-41,541,-11164,10656,686,844,851,813,,,,1,1,0.658865
0D00:01:03.400085000,16,1.328823,103.7878,78,32.07,190.3,44816,-2,7,-32,20,4,-32,-1,5,0,161,26,-88,1387,1.994,1023,113,9,-37,371,-10246,12332,657,869,1021,655,,,,1,1,0.9203273
0D00:01:03.498037000,15,1.328823,103.7878,78,31.48,204.8,45008,5,2,-23,18,8,-48,10,5,0,160,26,-85,1387,1.994,1023,104,14,-39,953,-9773,13347,602,849,1070,681,,,,1,1,0.3143251
0D00:01:03.518599000,15,1.328775,103.7878,79,31.48,204.8,45048,-7,6,-34,17,9,-51,-2,11,0,160,26,-83,1387,1.994,1023,117,10,-34,754,-9729,13652,652,915,1065,570,,,,1,1,0.06598285
0D00:01:03.698164000,16,1.328775,103.7878,79,31.36,215.9,45400,-4,4,-18,12,13,-75,0,8,0,80,60,-54,1378,1.994,1023,56,34,-23,1131,-8842,13371,613,913,1068,535,,,,1,1,0.5740223
0D00:01:03.718608000,16,1.328733,103.7877,81,31.36,215.9,45440,-6,1,-41,10,15,-77,13,-19,0,65,75,-47,1375,1.985,1023,48,46,-11,966,-8686,13400,471,1003,1071,559,,,,1,1,0.06535411
0D00:01:03.898267000,14,1.328733,103.7877,81,31.15,226.9,45792,3,-1,0,14,13,-85,0,0,0,43,100,-19,1364,2.003,1023,24,66,-10,787,-7555,11782,554,878,1005,578,,,,1,1,0.5704768
0D00:01:03.918626000,14,1.328698,103.7877,82,31.15,226.9,45832,3,0,-3,14,13,-85,2,1,0,45,101,-12,1373,2.003,1023,25,66,-5,968,-7219,11910,559,894,1044,591,,,,1,1,0.06464657
0D00:01:04.118836000,14,1.328671,103.7876,82,31.6,238.1,46224,0,-15,37,19,5,-73,-9,-26,0,64,28,25,1547,1.941,1023,41,34,1,1583,-7339,17060,942,1266,1147,1148,,,,1,1,0.644917
0D00:01:04.310571000,15,1.328671,103.7876,82,33.68,245.9,46600,0,-3,34,17,-5,-41,3,0,0,61,-12,40,1847,1.746,1023,39,0,-3,60,-9595,18782,1656,1725,1777,1785,,,,1,1,0.6582706
0D00:01:04.412446000,15,1.328648,103.7876,82,33.68,245.9,46800,-2,0,18,13,-7,-20,2,0,0,45,-15,42,1903,1.701,1023,36,-9,6,-171,-9751,15391,1796,1843,1866,1892,,,,1,1,0.3497604
0D00:01:04.522757000,15,1.328631,103.7875,82,35.84,251.1,47016,0,0,7,8,-7,-7,1,1,0,21,-19,45,1942,1.693,1023,16,-15,15,-683,-10039,18210,1894,1921,1936,1962,,,,1,1,0.4030118
0D00:01:04.722737000,15,1.328619,103.7874,82,37.77,258,47408,-1,1,6,0,-8,17,0,0,0,8,-34,45,2000,1.639,1023,13,-35,9,-3317,-9845,8092,2020,1936,1902,2044,,,,1,1,0.7699536
0D00:01:04.902356000,16,1.328619,103.7874,82,40.67,262,47760,-3,0,2,-8,-2,19,2,0,0,1,-10,27,2000,1.631,1023,21,-4,9,-5965,-6732,10870,2039,1951,1891,2010,,,,1,1,0.744659
0D00:01:04.922943000,16,1.328611,103.7874,81,40.67,262,47800,0,0,-3,-12,-3,19,4,0,0,1,-8,27,2000,1.622,1023,-1,-7,24,-5720,-6373,12956,2041,1977,1926,2013,,,,1,1,0.08534896
0D00:01:05.122772000,16,1.328607,103.7873,81,43.55,265.7,48192,3,3,1,7,-2,15,0,0,0,0,-13,20,2000,1.622,1023,-24,-35,8,-6013,-4191,3130,1995,1907,1969,2043,,,,1,1,0.8871104
0D00:01:05.400145000,16,1.328608,103.7872,80,46.7,269.5,48736,2,0,0,11,-7,11,0,2,0,0,-23,12,2000,1.613,1023,-16,-17,4,-7002,-1814,7837,1964,1923,1970,2047,,,,1,1,1.32042
0D00:01:05.522775000,16,1.328612,103.7871,79,49.61,271.5,48976,1,-1,-2,10,-4,9,0,-1,0,0,-29,10,2000,1.595,1023,-7,-11,11,-8276,-806,6418,1964,1964,1990,2047,,,,1,1,0.6201503
0D00:01:05.702427000,15,1.328612,103.7871,79,52.17,273.1,49328,3,0,-1,15,-6,9,0,1,0,0,-31,3,2000,1.595,1023,-22,-20,5,-10572,336,-1185,1941,1931,1992,2047,,,,1,1,0.955397
0D00:01:05.722789000,15,1.328619,103.787,79,52.17,273.1,49368,3,0,0,20,-6,8,0,0,0,0,-31,3,2000,1.595,1023,-22,-20,-1,-10693,771,3418,1910,1892,1982,2047,,,,1,1,0.108286
0D00:01:05.922752000,15,1.32863,103.7869,78,55.67,275.2,49760,0,-1,2,22,-9,9,0,0,0,0,-27,1,2000,1.586,1023,-2,-8,-4,-10935,815,-627,1901,1893,1959,2047,,,,1,1,1.134754
0D00:01:06.123175000,15,1.328644,103.7868,78,63.81,276.3,50152,-3,0,4,11,-11,6,0,2,0,0,-10,0,2000,1.56,1023,26,-11,-11,-10920,535,7861,1988,1969,1967,2047,,,,1,1,1.303669
0D00:01:06.310885000,16,1.328644,103.7868,78,68.74,277.2,50520,0,3,1,10,-6,5,1,0,0,0,-1,-1,2000,1.551,1023,-2,-22,-3,-8729,17,-1233,1982,1961,2008,2047,,,,1,1,1.315309
0D00:01:06.400711000,16,1.32866,103.7866,78,68.74,277.2,50696,0,-1,4,19,-8,5,-2,2,0,4,0,-1,2000,1.569,1023,8,8,-10,-7480,1784,-5898,1941,1933,1979,2047,,,,1,1,0.629423
0D00:01:06.523078000,16,1.328679,103.7865,77,72.2,277.6,50936,1,0,1,17,-2,7,0,-1,0,10,0,-1,2000,1.569,1023,0,-1,-3,-7946,-122,1957,1939,1919,1995,2047,,,,1,1,0.9006012
0D00:01:06.723328000,16,1.328698,103.7864,77,74.47,278.1,51328,1,-3,-1,13,-5,10,1,0,0,15,0,-3,1971,1.56,1023,4,17,1,-7364,-2032,1715,1939,1942,1975,2047,,,,1,1,1.520144
0D00:01:06.923254000,16,1.328717,103.7862,77,76.17,278,51720,-3,-1,8,-1,-12,11,1,2,0,12,0,-32,1478,1.905,1023,11,2,-20,-6442,-6103,-8827,1013,972,899,1059,,,,1,1,1.552331
0D00:01:07.111365000,15,1.328717,103.7862,77,77.15,278.2,52088,0,3,15,-6,-15,15,-1,4,0,9,-1,-5,1370,1.95,1023,6,-4,-8,-4588,-4415,-13530,845,723,649,846,,,,1,1,1.479385
0D00:01:07.123550000,15,1.328738,103.7861,78,77.15,278.2,52112,0,1,-3,-6,-15,15,0,-3,0,9,-1,-5,1368,1.95,1023,7,-2,-1,-4345,-4388,-13378,767,790,672,819,,,,1,1,0.09582801
0D00:01:07.413244000,15,1.328758,103.786,78,77.68,278.4,52680,0,2,-7,-2,-9,16,-8,3,0,10,-2,0,1353,1.959,1023,7,-4,3,-4359,-2963,-8044,771,747,670,737,,,,1,1,2.293928
0D00:01:07.511238000,16,1.328758,103.786,78,77.96,278.4,52872,0,0,4,-3,-9,16,0,-2,0,7,-2,0,1353,1.959,1023,6,-1,-1,-4430,-3614,-6880,764,722,634,805,,,,1,1,0.7787576
0D00:01:07.523417000,16,1.328777,103.7858,78,77.96,278.4,52896,0,2,3,-3,-9,16,-2,7,0,7,-2,0,1353,1.959,1023,5,-5,-1,-4580,-3659,-6821,797,694,667,768,,,,1,1,0.09678643
0D00:01:07.731768000,16,1.328789,103.7857,79,76.15,277.1,53304,0,0,1,-3,-8,16,2,-1,0,5,-2,0,1353,1.967,1023,4,-1,-1,-4747,-3065,-4528,756,717,652,801,,,,1,1,1.617322
0D00:01:07.931619000,16,1.328781,103.7856,79,68.72,273,53696,3,-1,-8,0,-7,15,0,-1,0,-2,-4,0,1353,1.967,1023,-6,-2,3,-4506,-1330,-2376,713,730,697,785,,,,1,1,1.399976
0D00:01:08.111548000,17,1.328781,103.7856,79,59.7,258.9,54048,-2,0,-1,1,-8,11,-2,-1,0,-4,-9,0,1343,1.967,1023,0,-6,0,-4604,-1360,-2158,721,720,651,752,,,,1,1,1.094981
0D00:01:08.131865000,17,1.328753,103.7855,79,59.7,258.9,54088,0,-1,-10,1,-8,11,1,0,0,-4,-9,0,1342,1.967,1023,-3,-5,4,-4469,-1365,-2127,680,723,688,745,,,,1,1,0.1236417
0D00:01:08.413405000,17,1.328715,103.7854,78,50.32,248.3,54640,5,0,-15,4,-8,7,-3,-3,0,-54,-15,5,1318,1.976,1023,-40,-10,8,-3966,1357,-1916,598,692,664,687,,,,1,1,1.444148
0D00:01:08.515416000,18,1.328715,103.7854,78,43.84,239.1,54840,6,1,-35,10,-10,2,3,2,0,-75,-30,18,1312,1.985,1023,-54,-20,22,-4443,2936,-1381,513,695,752,632,,,,1,1,0.4558779
0D00:01:08.531933000,18,1.328672,103.7854,78,43.84,239.1,54872,7,0,-13,11,-10,1,1,-2,0,-75,-31,20,1312,1.976,1023,-56,-21,15,-4018,3250,-1361,549,655,694,694,,,,1,1,0.07381297
0D00:01:08.715881000,16,1.328672,103.7854,78,37.39,228.2,55232,9,-4,-47,38,-17,-19,-4,-5,0,-110,-35,38,1305,1.976,1023,-81,-17,37,-3943,7993,308,319,750,821,645,,,,1,1,0.7011025
0D00:01:08.732150000,16,1.328627,103.7853,77,37.39,228.2,55264,9,-9,-58,39,-19,-22,13,-1,0,-118,-35,40,1305,1.976,1023,-87,-12,42,-3619,8040,643,239,744,889,663,,,,1,1,0.06200794
0D00:01:08.911693000,15,1.328627,103.7853,77,31.41,217.9,55616,11,-23,-64,65,-57,-61,-4,0,0,-141,-24,60,1300,1.976,1023,-105,7,55,-3702,11022,4802,116,928,888,689,,,,1,1,0.574867
0D00:01:08.932018000,15,1.328583,103.7853,77,31.41,217.9,55656,7,-18,-70,67,-63,-66,-8,4,0,-141,-23,60,1300,1.967,1023,-102,4,57,-3225,11052,5163,116,955,909,642,,,,1,1,0.06507729
0D00:01:09.132264000,15,1.328543,103.7853,76,26.12,205,56048,-41,29,-4,29,-48,-92,-1,-5,0,-160,-12,63,1297,1.976,1023,-67,-38,36,-2603,10475,5590,375,921,749,429,,,,1,1,0.5331728
0D00:01:09.413904000,15,1.328509,103.7853,75,20.75,191.9,56600,2,4,-20,3,-33,-89,1,9,0,-173,-23,72,1301,1.967,1023,-124,-19,47,-1293,10168,8095,318,897,844,443,,,,1,1,0.5957217
0D00:01:09.532148000,15,1.328482,103.7853,74,16.73,175,56832,4,1,-13,3,-29,-91,11,7,0,-186,-22,77,1307,1.976,1023,-137,-15,47,-662,9984,9373,313,876,868,494,,,,1,1,0.2016536
0D00:01:09.736291000,15,1.32846,103.7853,73,15.51,149.3,57232,-5,6,25,5,-20,-88,2,-3,0,-196,-16,87,1309,1.976,1023,-136,-17,39,-374,7806,10595,457,817,748,546,,,,1,1,0.3227582
0D00:01:09.936167000,15,1.328442,103.7853,73,17.84,125.9,57624,4,1,42,10,-6,-64,4,-7,0,-196,-16,90,1310,1.985,1023,-147,-12,35,805,4174,11622,523,679,709,664,,,,1,1,0.363485
0D00:01:10.136204000,15,1.328428,103.7854,74,22.17,112.8,58016,21,-32,-17,28,-19,-59,28,-3,0,-102,-12,100,1361,1.959,1023,-88,25,62,266,2211,12218,278,869,970,874,,,,1,1,0.4520714
0D00:01:10.316011000,16,1.328428,103.7854,74,26.86,105.1,58368,-20,13,24,17,-22,-69,4,12,0,74,0,83,1366,1.959,1012,69,-14,37,943,3020,13523,662,848,870,652,,,,1,1,0.4923156
0D00:01:10.413887000,16,1.328417,103.7854,75,26.86,105.1,58560,-8,11,13,1,-9,-62,5,-4,0,76,0,82,1366,1.967,1012,57,-12,41,460,2738,12075,649,874,859,649,,,,1,1,0.2679867
0D00:01:10.515799000,17,1.328417,103.7854,75,30.9,99.6,58760,-2,4,36,-2,-3,-48,1,-2,0,33,4,78,1364,1.967,1012,23,-2,30,-312,2193,11862,734,789,769,722,,,,1,1,0.3210072
0D00:01:10.536104000,17,1.32841,103.7855,76,30.9,99.6,58800,-4,1,36,-3,-2,-45,1,-6,0,23,14,77,1364,1.967,1012,19,8,29,-102,2341,11774,732,803,743,736,,,,1,1,0.06395765
0D00:01:10.736333000,17,1.328406,103.7855,78,34.28,94.6,59192,0,0,17,-1,-1,-23,-3,1,0,0,54,72,1355,1.976,1002,-1,35,33,60,2193,10638,728,763,737,713,,,,1,1,0.6996789
0D00:01:10.916096000,16,1.328406,103.7855,78,36.56,91.9,59544,3,-4,2,0,-3,-14,0,-6,0,-22,8,17,1355,1.976,1002,-18,11,8,-140,2107,9538,670,785,738,748,,,,1,1,0.6699424
0D00:01:10.924216000,16,1.328404,103.7856,79,36.56,91.9,59560,2,-1,27,0,-3,-13,0,3,0,-22,5,17,1355,1.976,1002,-17,5,0,-278,2104,9469,755,702,706,778,,,,1,1,0.03026169
0D00:01:11.116030000,17,1.328404,103.7856,79,38.2,90.8,59936,2,1,13,3,-2,-10,0,0,0,-32,-3,-8,1392,1.967,1002,-23,-4,-9,-1065,2086,9926,804,791,817,830,,,,1,1,0.746921
0D00:01:11.136346000,17,1.328403,103.7857,81,38.2,90.8,59976,-1,1,13,3,-1,-9,-4,0,0,-34,-3,-8,1392,1.967,1002,-21,-4,-9,-993,2276,10061,825,805,800,813,,,,1,1,0.07911021
0D00:01:11.315884000,18,1.328403,103.7857,81,39.41,90,60328,1,3,7,5,0,-6,2,0,0,-35,-1,-3,1416,1.959,1023,-24,-4,-4,-1268,3167,9784,846,828,887,876,,,,1,1,0.7212633
0D00:01:11.413885000,18,1.328404,103.7858,82,39.41,90,60520,3,2,12,7,0,-5,9,11,0,-18,3,-1,1426,1.959,1023,-16,0,-5,-1764,3275,8897,876,789,941,913,,,,1,1,0.3937023
0D00:01:11.523882000,17,1.328404,103.7858,82,40.46,89.4,60736,-3,1,1,7,0,-5,0,-3,0,-4,21,-1,1456,1.95,1023,1,13,-1,-1974,3620,9462,919,942,954,948,,,,1,1,0.4536675
0D00:01:11.536048000,17,1.328404,103.7858,83,40.46,89.4,60760,1,-2,1,7,0,-5,5,-1,0,-3,21,-1,1465,1.959,1023,-3,16,-1,-1943,3539,9466,912,943,991,990,,,,1,1,0.050177
0D00:01:11.736271000,17,1.328406,103.7859,83,41.24,89,61152,0,0,5,7,0,-4,0,-1,0,0,13,0,1542,1.923,1023,-1,9,-2,-1810,3318,10166,1096,1102,1124,1141,,,,1,1,0.8417122
0D00:01:11.936197000,17,1.328409,103.786,83,41.71,88.5,61544,1,1,1,7,0,-1,-2,1,0,-1,4,0,1668,1.852,1023,-2,1,0,-2789,2952,15091,1363,1350,1397,1377,,,,1,1,0.8500421
0D00:01:12.115804000,18,1.328409,103.786,83,42.1,87.6,61896,0,1,0,9,1,1,0,2,0,-1,0,0,1769,1.808,1002,-1,-2,0,-3586,2062,13860,1571,1541,1606,1590,,,,1,1,0.7707905
0D00:01:12.136099000,18,1.328412,103.7861,83,42.1,87.6,61936,0,0,-2,9,1,1,0,-1,0,-1,0,0,1778,1.781,992,-2,-1,1,-3838,1960,10864,1570,1570,1624,1617,,,,1,1,0.08709679
0D00:01:12.418100000,18,1.328417,103.7861,83,43.44,86.7,62488,0,0,3,12,1,5,-2,3,0,-1,0,0,1894,1.737,971,-1,-2,-3,-3763,2551,4862,1843,1775,1847,1859,,,,1,1,1.248738
0D00:01:12.536338000,18,1.328423,103.7862,82,44.71,86.3,62720,-1,0,0,15,2,5,-1,0,0,-1,0,0,1949,1.693,971,3,1,0,-4898,3706,10228,1928,1897,1964,1982,,,,1,1,0.5388808
0D00:01:12.736371000,18,1.328431,103.7863,82,47.5,85.4,63112,-2,0,1,14,-1,8,0,0,0,0,0,0,1995,1.684,982,12,6,-3,-4468,2148,195,1979,1942,1997,2047,,,,1,1,0.9685594
0D00:01:12.936665000,18,1.32844,103.7864,81,51.61,84.9,63504,0,-1,0,14,-6,10,0,0,0,0,0,0,2000,1.684,982,-6,9,-2,-4996,-187,6121,1956,1937,1971,2047,,,,1,1,1.053738
0D00:01:13.136861000,18,1.32845,103.7865,81,57.35,84.5,63896,1,0,0,19,-7,13,0,0,0,0,-1,0,2000,1.675,1002,-9,-1,0,-3886,318,-7332,1926,1894,1960,2047,,,,1,1,1.170361
0D00:01:13.418657000,18,1.328461,103.7866,80,60.69,84,64448,-1,0,-8,16,-3,11,0,-1,0,0,-1,0,2000,1.675,1023,6,6,21,-4159,598,-1262,1945,1966,2008,2047,,,,1,1,1.743343
0D00:01:13.529118000,18,1.328473,103.7867,79,62.87,84,64664,-1,0,-2,18,-9,13,-2,0,0,0,-1,0,2000,1.666,992,8,-6,5,-2332,-823,446,1948,1938,1967,2047,,,,1,1,0.7079188
0D00:01:13.737328000,18,1.328486,103.7869,78,64.5,83.7,65072,0,1,0,18,-7,13,-1,0,0,0,-1,0,2000,1.675,992,-1,-10,0,-3179,-455,-2704,1944,1907,1959,2047,,,,1,1,1.368965
0D00:01:13.916982000,17,1.328486,103.7869,78,65.52,83.9,65424,0,0,0,18,-5,13,0,0,0,0,-1,0,2000,1.657,992,-2,-3,0,-3842,18,-6215,1937,1897,1962,2047,,,,1,1,1.199891
0D00:01:13.937315000,17,1.328498,103.787,77,65.52,83.9,65464,0,0,0,19,-5,12,0,0,0,0,-1,0,2000,1.666,992,-6,-2,1,-3618,811,-5678,1928,1892,1969,2047,,,,1,1,0.1358021
0D00:01:14.137474000,17,1.328511,103.7871,76,66.28,83.9,65856,0,-2,4,20,-10,13,-2,0,0,0,-12,-1,1963,1.666,1012,4,1,-7,-4439,170,2946,1924,1898,1924,2047,,,,1,1,1.352348
0D00:01:14.419119000,17,1.328524,103.7872,76,66.64,83.6,66408,0,-5,-2,8,-11,7,2,-1,0,12,-29,-1,1583,1.888,1023,7,-13,0,-7851,-2219,-8954,1133,1207,1167,1289,,,,1,1,1.913234
0D00:01:14.537669000,17,1.328538,103.7873,75,63.31,83.7,66640,-1,0,3,4,-13,8,5,1,0,12,-29,-1,1478,1.923,1023,10,-18,-2,-7686,-3067,-9456,962,970,942,1068,,,,1,1,0.7650765
0D00:01:14.741850000,17,1.328562,103.7874,76,56.65,80.8,67040,-7,-7,16,-6,-19,15,0,5,0,10,-31,-1,1333,1.95,1023,13,-13,-6,-7529,-3727,-11627,750,694,522,796,,,,1,1,1.179088
0D00:01:14.941759000,17,1.328597,103.7875,76,51.83,70.8,67432,-3,1,10,-15,-24,26,0,5,0,17,-25,-1,1318,1.941,1023,14,-18,-4,-7251,-3858,-8014,756,655,476,754,,,,1,1,1.056196
0D00:01:15.142045000,17,1.328638,103.7876,76,47.13,62.1,67824,1,1,11,-16,-20,34,-2,0,0,24,-18,-3,1318,1.941,1023,15,-13,-6,-7269,-3849,-5873,770,639,453,779,,,,1,1,0.9622303
0D00:01:15.419702000,17,1.328682,103.7876,77,44.18,58,68368,-6,-1,16,-29,-21,48,-1,-1,0,64,-2,-15,1316,1.941,1023,48,0,-14,-6441,-6103,-3030,846,649,348,782,,,,1,1,1.250447
0D00:01:15.521724000,18,1.328682,103.7876,77,41.63,52,68568,-12,-5,23,-37,-24,54,-2,-2,0,92,-1,-35,1316,1.941,1023,72,5,-27,-5646,-7283,-1993,888,674,264,799,,,,1,1,0.4329435
0D00:01:15.542169000,18,1.328732,103.7877,77,41.63,52,68608,-12,-7,28,-40,-26,55,1,-3,0,95,-1,-43,1316,1.95,1023,74,7,-33,-5679,-7842,-1688,892,664,244,824,,,,1,1,0.08676099
0D00:01:15.721987000,17,1.328732,103.7877,77,39.48,42.5,68960,-7,-12,23,-48,-41,65,-6,0,0,173,-1,-65,1316,1.95,1023,128,12,-44,-4021,-11701,1738,884,722,171,848,,,,1,1,0.7236712
0D00:01:15.742542000,17,1.328788,103.7877,78,39.48,42.5,69000,-9,-16,27,-51,-45,66,6,0,0,173,-1,-65,1316,1.941,1023,130,16,-45,-3753,-12004,2225,859,709,159,898,,,,1,1,0.08272287
0D00:01:15.942540000,17,1.328846,103.7877,79,36.97,29.7,69392,6,1,23,-52,-62,84,-13,12,0,173,-1,-35,1316,1.941,1023,113,-3,-27,-2618,-13992,6932,934,654,155,882,,,,1,1,0.7537132
0D00:01:16.130273000,17,1.328902,103.7877,80,33.62,15.1,69760,3,2,-5,2,-33,85,-11,3,0,165,-1,-10,1318,1.941,1023,110,-3,-4,-2423,-11768,7576,794,553,400,894,,,,1,1,0.6433826
0D00:01:16.424190000,17,1.328953,103.7877,81,30.03,3.5,70336,0,3,13,0,-29,98,-2,-2,0,139,-10,-42,1344,1.932,1023,93,-10,-27,-1321,-10342,10889,909,531,387,1025,,,,1,1,0.8997276
0D00:01:16.522129000,18,1.328953,103.7877,81,26.32,351.1,70528,0,0,-1,0,-25,98,9,-7,0,123,-15,-45,1346,1.941,1023,81,-10,-24,-1912,-9877,11595,842,550,444,1032,,,,1,1,0.262768
